claim_id,patient_id,hospital_id,doctor_id,diagnosis_code,disease_type,procedure_code,procedure_cost_standard,claim_amount,length_of_stay,previous_claims_count,patient_age,claim_date,abha_id,Claim_ID,Patient_ID,Hospital_ID,Doctor_ID,Diagnosis_Code,Treatment_Code,Admission_Date,Discharge_Date,Claim_Amount,Approved_Amount,Location
C2215,P0748,H006,D027,DIA_MINOR2,Minor,PROC18,38256,35754,7,5,25,2024-12-04,62398797200126,CLM12214,PAT22214,HSP824,DOC1460,D003,T300,2024-10-23,2023-10-25,10984,35255,Kolkata
C2216,P0059,H003,D016,DIA_ACUTE2,Acute,PROC19,35708,36732,3,8,68,2024-07-23,58576373025552,CLM12215,PAT22215,HSP430,DOC4561,D005,T500,2025-07-09,2022-07-21,15470,13168,Bangalore
C2217,P0666,H019,D023,DIA_CAN,Chronic,PROC20,40035,39451,3,5,21,2024-06-24,65034630569617,CLM12216,PAT22216,HSP413,DOC5602,D003,T200,2022-04-25,2025-07-31,49963,31023,Bangalore
C2218,P0366,H012,D023,DIA_CAN,Chronic,PROC13,37912,38608,2,3,64,2024-02-19,71981044760947,CLM12217,PAT22217,HSP527,DOC5974,D005,T200,2022-10-16,2024-09-04,11691,1607,Hyderabad
C2219,P0086,H015,D044,DIA_DIAL,Chronic,PROC13,18340,18239,1,8,20,2024-11-04,39289727797473,CLM12218,PAT22218,HSP416,DOC1219,D002,T200,2022-05-25,2022-09-23,31161,20101,Bangalore
C2220,P0673,H010,D009,DIA_MINOR1,Minor,PROC17,44794,43403,19,0,38,2024-07-19,76223528598266,CLM12219,PAT22219,HSP530,DOC4967,D002,T500,2022-05-27,2024-10-21,38742,28338,Hyderabad
C2221,P0434,H010,D001,DIA_MINOR1,Minor,PROC15,28742,30398,19,0,67,2024-01-30,10468894228996,CLM12220,PAT22220,HSP542,DOC1312,D003,T100,2024-04-14,2025-08-02,9288,11984,Hyderabad
C2222,P0623,H008,D024,DIA_ACUTE2,Acute,PROC03,8104,8591,2,2,20,2024-04-05,79816542858950,CLM12221,PAT22221,HSP126,DOC5012,D005,T500,2025-06-17,2024-11-18,23594,15717,Bangalore
C2223,P0325,H019,D032,DIA_CAN,Chronic,PROC06,20735,17884,2,0,23,2024-12-11,64125417599625,CLM12222,PAT22222,HSP581,DOC5991,D003,T400,2023-02-01,2024-01-28,16460,36589,Bangalore
C2224,P0783,H018,D023,DIA_CAN,Chronic,PROC08,10273,9802,3,4,44,2024-08-14,34948772183219,CLM12223,PAT22223,HSP362,DOC5557,D005,T100,2025-02-06,2025-11-06,35411,12047,Bangalore
C2225,P0680,H002,D034,DIA_ACUTE1,Acute,PROC13,10803,9735,7,7,47,2024-08-29,49278455934279,CLM12224,PAT22224,HSP450,DOC8002,D004,T400,2024-11-04,2025-04-08,26879,2639,Bangalore
C2226,P0076,H001,D047,DIA_MINOR1,Minor,PROC12,48648,46459,5,1,36,2024-11-26,19849180031678,CLM12225,PAT22225,HSP535,DOC7305,D001,T400,2025-08-01,2022-11-20,44650,37669,Mumbai
C2227,P0145,H013,D008,DIA_DIAL,Chronic,PROC03,12768,15278,1,4,61,2024-06-05,44131367303189,CLM12226,PAT22226,HSP843,DOC1172,D004,T500,2025-09-15,2023-09-27,36271,27535,Mumbai
C2228,P0789,H002,D025,DIA_ACUTE2,Acute,PROC18,26913,107652,5,10,75,2024-07-27,93706764226742,CLM12227,PAT22227,HSP120,DOC1988,D001,T200,2024-07-10,2023-03-02,38535,10473,Chennai
C2229,P0321,H009,D025,DIA_MINOR1,Minor,PROC08,37507,38714,2,0,58,2024-03-29,60480342930635,CLM12228,PAT22228,HSP996,DOC8037,D001,T500,2024-11-01,2023-04-27,7704,42020,Hyderabad
C2230,P0367,H012,D014,DIA_CAN,Chronic,PROC04,26726,24237,2,5,59,2024-06-16,26008642670060,CLM12229,PAT22229,HSP390,DOC4921,D001,T100,2025-06-19,2025-06-18,2400,27019,Chennai
C2231,P0630,H006,D032,DIA_ACUTE2,Acute,PROC17,28729,27427,7,2,43,2024-08-02,35317771474338,CLM12230,PAT22230,HSP509,DOC6890,D002,T300,2024-07-24,2022-12-23,44836,8717,Delhi
C2232,P0094,H011,D019,DIA_MINOR2,Minor,PROC01,44381,44391,4,8,28,2024-01-13,51439713005164,CLM12231,PAT22231,HSP626,DOC6216,D003,T300,2024-04-03,2024-10-31,1250,15750,Hyderabad
C2233,P0771,H009,D044,DIA_ACUTE1,Acute,PROC13,21878,20262,20,0,37,2024-05-11,27908685325033,CLM12232,PAT22232,HSP389,DOC4612,D005,T500,2023-09-25,2025-07-22,44802,36764,Mumbai
C2234,P0032,H012,D019,DIA_MINOR1,Minor,PROC19,36934,35353,7,4,38,2024-11-18,56710318286647,CLM12233,PAT22233,HSP432,DOC8295,D002,T300,2023-11-22,2022-11-19,27215,41387,Mumbai
C2235,P0768,H002,D048,DIA_ACUTE1,Acute,PROC15,21278,24239,3,8,68,2024-02-15,12141376429474,CLM12234,PAT22234,HSP185,DOC9439,D002,T400,2025-01-25,2024-03-18,23676,39880,Bangalore
C2236,P0036,H014,D016,DIA_ACUTE2,Acute,PROC19,30989,28340,5,8,21,2024-04-09,66731231387818,CLM12235,PAT22235,HSP729,DOC9697,D005,T500,2023-06-05,2023-04-22,8627,32136,Chennai
C2237,P0353,H009,D007,DIA_ACUTE2,Acute,PROC11,49323,47266,6,6,44,2024-08-08,87842942871153,CLM12236,PAT22236,HSP897,DOC7711,D003,T100,2024-08-18,2022-07-06,6442,3779,Kolkata
C2238,P0261,H001,D028,DIA_MINOR2,Minor,PROC12,39426,40296,2,9,65,2024-02-17,45694199914205,CLM12237,PAT22237,HSP907,DOC5260,D001,T500,2025-06-09,2022-01-18,31362,39704,Bangalore
C2239,P0429,H002,D047,DIA_MINOR2,Minor,PROC02,29815,31430,3,8,66,2024-11-14,51128569740556,CLM12238,PAT22238,HSP909,DOC5905,D002,T200,2025-09-27,2023-02-22,7569,4642,Delhi
C2240,P0332,H002,D007,DIA_CAN,Chronic,PROC09,20990,22100,2,4,46,2024-03-11,63313068169468,CLM12239,PAT22239,HSP867,DOC4695,D002,T100,2025-01-04,2022-07-11,27243,11014,Kolkata
C2241,P0553,H012,D045,DIA_CAN,Chronic,PROC05,47774,47153,3,6,52,2024-01-25,43725723535002,CLM12240,PAT22240,HSP178,DOC2035,D004,T200,2024-06-06,2022-11-13,11551,18026,Bangalore
C2242,P0366,H019,D027,DIA_CAN,Chronic,PROC16,45596,136788,2,8,33,2024-02-24,27507872410865,CLM12241,PAT22241,HSP517,DOC8831,D004,T500,2025-08-31,2025-08-31,28342,22721,Delhi
C2243,P0527,H014,D019,DIA_MINOR2,Minor,PROC03,44372,42064,6,10,78,2024-08-14,47811374404135,CLM12242,PAT22242,HSP963,DOC7390,D005,T200,2023-05-10,2025-08-12,7093,38582,Hyderabad
C2244,P0459,H005,D019,DIA_MINOR2,Minor,PROC11,37537,36184,6,3,77,2024-05-30,35621327818221,CLM12243,PAT22243,HSP819,DOC4614,D005,T200,2023-10-11,2023-08-23,21289,10452,Mumbai
C2245,P0673,H016,D024,DIA_DIAL,Chronic,PROC05,34493,35281,2,10,75,2024-01-18,25171422279391,CLM12244,PAT22244,HSP192,DOC3004,D003,T400,2023-02-26,2025-05-12,33504,12843,Mumbai
C2246,P0611,H019,D045,DIA_MINOR2,Minor,PROC02,23591,23524,7,3,51,2024-01-13,73752835429802,CLM12245,PAT22245,HSP309,DOC3571,D001,T400,2022-06-11,2025-06-10,42212,6403,Mumbai
C2247,P0571,H011,D026,DIA_ACUTE2,Acute,PROC20,12049,12583,5,9,61,2024-06-21,65673719564711,CLM12246,PAT22246,HSP498,DOC5045,D004,T200,2022-10-05,2022-11-02,4387,30505,Kolkata
C2248,P0708,H008,D033,DIA_DIAL,Chronic,PROC09,17548,18170,1,9,42,2024-03-21,53602397078861,CLM12247,PAT22247,HSP413,DOC8859,D001,T400,2022-04-29,2023-10-05,26675,8105,Delhi
C2249,P0183,H007,D049,DIA_MINOR2,Minor,PROC15,11236,13705,4,6,48,2024-12-08,39523549024142,CLM12248,PAT22248,HSP820,DOC6260,D005,T200,2023-10-03,2023-06-19,16719,27517,Mumbai
C2250,P0762,H020,D041,DIA_CAN,Chronic,PROC12,11870,11671,3,8,33,2024-04-02,35404946647982,CLM12249,PAT22249,HSP269,DOC8161,D005,T200,2023-03-23,2024-07-17,19224,38982,Delhi
C2251,P0119,H002,D013,DIA_CAN,Chronic,PROC20,12535,11206,1,6,77,2024-10-01,77984860709480,CLM12250,PAT22250,HSP448,DOC2684,D004,T400,2022-06-16,2024-06-05,25543,26931,Delhi
C2252,P0673,H014,D038,DIA_MINOR1,Minor,PROC09,38001,35137,7,5,70,2024-09-26,32141165791262,CLM12251,PAT22251,HSP890,DOC2291,D005,T400,2025-06-19,2025-09-26,2715,1193,Hyderabad
C2253,P0082,H008,D050,DIA_ACUTE1,Acute,PROC03,30104,28327,16,8,26,2024-03-12,21481998098561,CLM12252,PAT22252,HSP690,DOC5617,D003,T200,2024-08-23,2024-10-19,37777,8749,Mumbai
C2254,P0701,H005,D007,DIA_CAN,Chronic,PROC14,28141,25265,1,7,42,2024-10-16,28199526164208,CLM12253,PAT22253,HSP103,DOC4190,D003,T100,2023-04-22,2024-03-19,14589,33204,Bangalore
C2255,P0450,H008,D021,DIA_ACUTE2,Acute,PROC16,14706,13835,19,0,40,2024-08-03,21653321966379,CLM12254,PAT22254,HSP491,DOC5499,D001,T200,2024-06-13,2025-10-23,34839,40548,Hyderabad
C2256,P0093,H014,D029,DIA_MINOR2,Minor,PROC05,47240,141720,10,5,35,2024-01-31,64457542471397,CLM12255,PAT22255,HSP955,DOC8964,D004,T100,2024-08-29,2022-10-07,11065,6032,Chennai
C2257,P0540,H016,D018,DIA_DIAL,Chronic,PROC07,48884,48085,2,9,68,2024-10-04,82651523861878,CLM12256,PAT22256,HSP148,DOC2388,D004,T200,2022-03-25,2022-05-10,8050,28236,Bangalore
C2258,P0548,H006,D024,DIA_DIAL,Chronic,PROC19,42187,45088,3,8,21,2024-03-14,52084845900797,CLM12257,PAT22257,HSP758,DOC6287,D002,T100,2022-10-18,2025-04-27,27349,28087,Kolkata
C2259,P0007,H007,D018,DIA_CAN,Chronic,PROC02,49800,49520,1,9,55,2024-04-17,60515552366153,CLM12258,PAT22258,HSP626,DOC4553,D001,T100,2025-12-11,2024-01-25,10334,27999,Delhi
C2260,P0584,H013,D008,DIA_MINOR1,Minor,PROC02,36529,35807,4,5,23,2024-01-10,85381582906966,CLM12259,PAT22259,HSP239,DOC5008,D002,T100,2025-01-23,2024-03-08,40815,10320,Kolkata
C2261,P0519,H016,D029,DIA_ACUTE1,Acute,PROC12,8803,11741,3,8,23,2024-09-27,46281559335624,CLM12260,PAT22260,HSP560,DOC8617,D005,T200,2023-06-29,2025-12-21,19981,22548,Kolkata
C2262,P0199,H018,D038,DIA_ACUTE1,Acute,PROC20,8011,32044,2,9,66,2024-04-19,23247587744711,CLM12261,PAT22261,HSP867,DOC8985,D005,T100,2023-08-27,2024-10-30,27003,21499,Mumbai
C2263,P0500,H017,D039,DIA_MINOR1,Minor,PROC15,31007,30463,3,1,53,2024-10-04,22904773889645,CLM12262,PAT22262,HSP194,DOC7020,D004,T500,2022-04-03,2022-10-14,4243,20327,Kolkata
C2264,P0740,H005,D001,DIA_DIAL,Chronic,PROC02,15197,14898,1,4,57,2024-12-13,50543673053397,CLM12263,PAT22263,HSP173,DOC3924,D003,T200,2024-09-12,2023-12-08,8203,13391,Chennai
C2265,P0407,H009,D044,DIA_MINOR1,Minor,PROC12,33361,66722,3,7,56,2024-03-11,63331473333757,CLM12264,PAT22264,HSP105,DOC2403,D003,T500,2025-01-17,2025-01-20,11759,26190,Kolkata
C2266,P0577,H004,D041,DIA_CAN,Chronic,PROC14,8062,10141,3,8,18,2024-12-14,10362501226802,CLM12265,PAT22265,HSP581,DOC5040,D003,T300,2022-03-06,2024-12-23,31227,16047,Delhi
C2267,P0625,H017,D018,DIA_ACUTE2,Acute,PROC15,44016,43721,2,8,74,2024-01-22,59057427328174,CLM12266,PAT22266,HSP586,DOC8010,D005,T200,2023-02-08,2024-08-13,7458,31820,Kolkata
C2268,P0629,H010,D048,DIA_MINOR1,Minor,PROC09,40221,40935,7,0,31,2024-06-09,49761209981148,CLM12267,PAT22267,HSP416,DOC5196,D004,T200,2024-10-05,2022-01-25,17491,16019,Delhi
C2269,P0079,H008,D009,DIA_CAN,Chronic,PROC13,17407,15420,2,8,18,2024-08-18,32636842055411,CLM12268,PAT22268,HSP449,DOC7501,D001,T500,2023-11-15,2023-04-09,38727,26418,Chennai
C2270,P0222,H011,D032,DIA_MINOR2,Minor,PROC12,19515,20262,5,6,52,2024-05-22,89451661673477,CLM12269,PAT22269,HSP171,DOC6414,D002,T400,2025-08-19,2025-10-25,31937,4439,Bangalore
C2271,P0076,H008,D040,DIA_DIAL,Chronic,PROC07,17906,17573,3,1,70,2024-08-25,57126698114569,CLM12270,PAT22270,HSP380,DOC1534,D005,T100,2023-10-31,2024-08-27,42191,828,Delhi
C2272,P0595,H001,D018,DIA_MINOR2,Minor,PROC09,36004,72008,7,3,60,2024-01-22,77284854356499,CLM12271,PAT22271,HSP920,DOC4203,D004,T400,2024-01-08,2022-07-24,24655,5379,Delhi
C2273,P0053,H005,D008,DIA_CAN,Chronic,PROC19,30603,31569,3,1,68,2024-12-17,32914038760851,CLM12272,PAT22272,HSP903,DOC3916,D003,T500,2024-12-09,2023-03-09,16305,16993,Delhi
C2274,P0108,H006,D010,DIA_ACUTE2,Acute,PROC18,38715,77430,4,3,57,2024-01-20,62273871235263,CLM12273,PAT22273,HSP660,DOC2224,D005,T200,2024-05-11,2023-02-26,30424,13334,Kolkata
C2275,P0114,H014,D037,DIA_ACUTE2,Acute,PROC20,43572,45879,5,4,44,2024-01-15,68757429302533,CLM12274,PAT22274,HSP810,DOC3965,D002,T400,2022-09-04,2022-07-25,12288,38381,Chennai
C2276,P0202,H016,D038,DIA_ACUTE1,Acute,PROC03,30010,32924,4,3,54,2024-02-07,98906006185572,CLM12275,PAT22275,HSP989,DOC8083,D004,T500,2025-01-07,2023-04-27,28166,8360,Kolkata
C2277,P0352,H002,D036,DIA_ACUTE2,Acute,PROC17,28588,28557,3,4,69,2024-08-23,66947169114441,CLM12276,PAT22276,HSP897,DOC8957,D001,T300,2025-07-25,2023-02-15,40450,40655,Hyderabad
C2278,P0220,H004,D032,DIA_MINOR2,Minor,PROC20,46852,140556,5,3,60,2024-11-12,91229753358499,CLM12277,PAT22277,HSP687,DOC6784,D001,T500,2025-05-06,2023-05-16,38885,39928,Hyderabad
C2279,P0184,H013,D043,DIA_CAN,Chronic,PROC07,43216,44119,2,10,28,2024-10-06,45036955460521,CLM12278,PAT22278,HSP247,DOC6463,D002,T300,2022-02-20,2025-10-13,13693,2105,Chennai
C2280,P0314,H016,D050,DIA_MINOR2,Minor,PROC14,33770,35854,7,5,73,2024-03-01,23057446257135,CLM12279,PAT22279,HSP847,DOC7477,D003,T300,2024-12-24,2023-07-25,2976,40794,Kolkata
C2281,P0263,H002,D006,DIA_ACUTE2,Acute,PROC13,21016,20083,5,8,70,2024-11-10,81371506262331,CLM12280,PAT22280,HSP829,DOC3229,D001,T100,2022-01-08,2025-12-11,24737,10267,Hyderabad
C2282,P0184,H003,D034,DIA_CAN,Chronic,PROC17,13287,15631,3,0,34,2024-04-03,46440530629592,CLM12281,PAT22281,HSP819,DOC9630,D003,T400,2022-03-16,2025-02-22,5073,34591,Kolkata
C2283,P0596,H007,D036,DIA_ACUTE2,Acute,PROC18,11658,14399,3,3,27,2024-04-22,23940455714031,CLM12282,PAT22282,HSP318,DOC5944,D003,T500,2022-06-27,2025-08-06,8882,8078,Kolkata
C2284,P0244,H001,D004,DIA_MINOR1,Minor,PROC10,42196,168784,4,7,80,2024-05-25,35963482386212,CLM12283,PAT22283,HSP623,DOC9235,D003,T200,2023-10-08,2022-05-27,34319,18292,Mumbai
C2285,P0596,H019,D030,DIA_DIAL,Chronic,PROC09,9295,9860,1,4,44,2024-12-11,13661472789431,CLM12284,PAT22284,HSP730,DOC8040,D005,T500,2022-03-08,2023-11-28,24995,28824,Chennai
C2286,P0261,H007,D039,DIA_MINOR2,Minor,PROC03,38695,116085,3,4,18,2024-02-27,49578026347836,CLM12285,PAT22285,HSP453,DOC6361,D004,T400,2024-08-13,2023-12-18,15661,20307,Mumbai
C2287,P0075,H009,D031,DIA_ACUTE1,Acute,PROC19,39990,119970,6,1,64,2024-10-01,37904973662649,CLM12286,PAT22286,HSP857,DOC5045,D003,T500,2024-06-25,2022-03-22,47176,27296,Bangalore
C2288,P0074,H009,D027,DIA_DIAL,Chronic,PROC15,36488,35694,2,4,20,2024-08-28,87591119167273,CLM12287,PAT22287,HSP657,DOC4947,D001,T400,2024-09-08,2023-07-07,46938,25647,Delhi
C2289,P0278,H012,D002,DIA_MINOR1,Minor,PROC02,16692,16309,6,2,44,2024-04-19,97778386203542,CLM12288,PAT22288,HSP557,DOC5308,D002,T200,2023-04-27,2022-08-18,48715,7948,Hyderabad
C2290,P0239,H012,D022,DIA_MINOR2,Minor,PROC11,21399,20732,6,2,72,2024-10-24,74298375882029,CLM12289,PAT22289,HSP781,DOC7266,D003,T200,2022-07-02,2022-02-21,23943,33298,Chennai
C2291,P0143,H011,D028,DIA_CAN,Chronic,PROC01,31972,33794,3,3,31,2024-01-25,53316048265462,CLM12290,PAT22290,HSP362,DOC1660,D001,T200,2024-10-26,2024-02-01,42352,20021,Mumbai
C2292,P0270,H016,D021,DIA_CAN,Chronic,PROC09,42338,127014,5,8,64,2024-06-08,67903388282931,CLM12291,PAT22291,HSP336,DOC2124,D001,T500,2025-03-24,2022-08-12,46664,31858,Bangalore
C2293,P0541,H002,D049,DIA_MINOR2,Minor,PROC09,22960,22225,17,7,33,2024-12-30,65499792775120,CLM12292,PAT22292,HSP851,DOC6274,D002,T400,2024-01-18,2022-07-21,36200,24179,Hyderabad
C2294,P0457,H017,D014,DIA_ACUTE2,Acute,PROC03,36793,34665,5,6,56,2024-08-05,62881060800515,CLM12293,PAT22293,HSP297,DOC1338,D005,T100,2024-09-15,2024-06-16,43849,27120,Chennai
C2295,P0216,H012,D028,DIA_ACUTE1,Acute,PROC19,48997,48370,2,6,36,2024-07-30,61562319093080,CLM12294,PAT22294,HSP986,DOC1422,D003,T400,2023-04-18,2024-05-14,18712,28940,Mumbai
C2296,P0626,H019,D043,DIA_MINOR1,Minor,PROC14,23086,69258,5,2,20,2024-02-06,22982852679783,CLM12295,PAT22295,HSP652,DOC5011,D002,T300,2023-03-21,2023-10-11,16876,38961,Delhi
C2297,P0092,H002,D011,DIA_ACUTE2,Acute,PROC14,8387,9283,5,9,31,2024-09-21,99136201037145,CLM12296,PAT22296,HSP389,DOC7234,D001,T200,2024-01-14,2022-02-01,24187,25892,Kolkata
C2298,P0511,H017,D028,DIA_MINOR2,Minor,PROC17,41312,41936,4,5,67,2024-08-23,29830087278957,CLM12297,PAT22297,HSP761,DOC9913,D003,T500,2022-07-07,2025-01-20,39386,25879,Chennai
C2299,P0291,H004,D013,DIA_DIAL,Chronic,PROC18,14940,13938,3,9,32,2024-01-20,14479763713245,CLM12298,PAT22298,HSP160,DOC5070,D002,T500,2022-09-11,2024-09-03,19095,36183,Chennai
C2300,P0637,H016,D014,DIA_MINOR2,Minor,PROC19,36884,37114,6,4,32,2024-05-15,93520061054097,CLM12299,PAT22299,HSP736,DOC9762,D001,T500,2025-02-19,2025-10-13,3844,33154,Mumbai
C2301,P0227,H013,D011,DIA_DIAL,Chronic,PROC06,9437,9428,1,9,79,2024-04-03,90524487138009,CLM12300,PAT22300,HSP840,DOC7720,D001,T500,2025-05-28,2022-08-29,2274,11251,Mumbai
C2302,P0102,H003,D011,DIA_DIAL,Chronic,PROC18,32326,30722,3,5,48,2024-04-16,10618060981268,CLM12301,PAT22301,HSP360,DOC7764,D001,T400,2025-11-08,2025-06-17,29549,38916,Mumbai
C2303,P0658,H017,D045,DIA_ACUTE2,Acute,PROC08,16489,14002,6,2,58,2024-01-06,55771676164198,CLM12302,PAT22302,HSP547,DOC4878,D005,T500,2025-11-30,2025-03-22,40849,32796,Bangalore
C2304,P0242,H002,D036,DIA_MINOR1,Minor,PROC08,42172,39380,6,5,57,2024-03-09,57610686875286,CLM12303,PAT22303,HSP837,DOC7131,D005,T300,2024-01-21,2024-09-21,30993,10136,Chennai
C2305,P0195,H001,D011,DIA_ACUTE2,Acute,PROC11,44226,132678,7,10,24,2024-10-08,99706531177504,CLM12304,PAT22304,HSP547,DOC9359,D005,T300,2025-03-13,2022-11-10,29173,4913,Bangalore
C2306,P0623,H014,D029,DIA_MINOR2,Minor,PROC15,14092,16829,6,6,51,2024-07-05,93441241925323,CLM12305,PAT22305,HSP349,DOC8146,D004,T300,2024-08-31,2025-02-02,28418,40447,Mumbai
C2307,P0107,H013,D004,DIA_ACUTE2,Acute,PROC18,43618,41685,7,0,49,2024-12-14,75580318358310,CLM12306,PAT22306,HSP766,DOC2935,D004,T200,2023-03-01,2024-12-02,39591,28250,Hyderabad
C2308,P0522,H014,D008,DIA_DIAL,Chronic,PROC13,48797,49203,16,6,71,2024-10-27,46134070627022,CLM12307,PAT22307,HSP895,DOC1542,D004,T500,2025-04-10,2022-08-12,45453,36824,Mumbai
C2309,P0498,H020,D014,DIA_MINOR1,Minor,PROC09,31954,31953,4,2,28,2024-08-24,99621903503789,CLM12308,PAT22308,HSP965,DOC1180,D001,T500,2025-04-08,2025-04-24,40228,40304,Kolkata
C2310,P0716,H009,D045,DIA_DIAL,Chronic,PROC04,18229,18427,1,4,64,2024-09-09,93914316525313,CLM12309,PAT22309,HSP792,DOC6241,D005,T400,2025-02-15,2022-06-29,31622,10267,Hyderabad
C2311,P0707,H016,D045,DIA_CAN,Chronic,PROC06,22680,22530,2,6,21,2024-10-17,79140314294873,CLM12310,PAT22310,HSP722,DOC5775,D004,T400,2022-09-23,2022-12-07,25555,6506,Chennai
C2312,P0650,H013,D043,DIA_ACUTE1,Acute,PROC06,21109,42218,2,6,79,2024-01-15,99454087175039,CLM12311,PAT22311,HSP281,DOC6268,D003,T400,2023-11-28,2025-05-19,10109,40394,Delhi
C2313,P0054,H005,D018,DIA_CAN,Chronic,PROC10,32435,31077,2,10,76,2024-07-10,75441362302710,CLM12312,PAT22312,HSP751,DOC9865,D001,T400,2024-12-03,2022-02-17,7530,4947,Delhi
C2314,P0473,H019,D002,DIA_CAN,Chronic,PROC14,48461,48438,22,6,65,2024-07-05,62674024360745,CLM12313,PAT22313,HSP863,DOC8359,D002,T100,2025-02-10,2022-07-01,1579,3912,Mumbai
C2315,P0367,H015,D032,DIA_DIAL,Chronic,PROC12,16601,16958,3,10,46,2024-07-15,37458772590363,CLM12314,PAT22314,HSP207,DOC3432,D005,T500,2022-08-02,2022-02-06,2110,29895,Kolkata
C2316,P0155,H018,D017,DIA_ACUTE2,Acute,PROC04,9735,11671,2,8,54,2024-09-05,13580416391892,CLM12315,PAT22315,HSP596,DOC2461,D001,T500,2024-11-26,2022-07-25,1892,5340,Mumbai
C2317,P0030,H008,D042,DIA_CAN,Chronic,PROC19,21554,22741,3,3,36,2024-05-04,92466189411375,CLM12316,PAT22316,HSP696,DOC9996,D003,T200,2025-07-17,2024-11-18,43188,22313,Bangalore
C2318,P0506,H017,D046,DIA_ACUTE1,Acute,PROC13,36716,35548,5,1,41,2024-01-28,77917842220127,CLM12317,PAT22317,HSP425,DOC7710,D004,T400,2022-04-29,2024-08-01,22898,6300,Kolkata
C2319,P0002,H010,D017,DIA_ACUTE1,Acute,PROC06,28239,29327,3,10,69,2024-03-17,85404339403331,CLM12318,PAT22318,HSP716,DOC7008,D001,T400,2024-07-09,2023-01-29,29709,8395,Delhi
C2320,P0670,H003,D017,DIA_MINOR2,Minor,PROC07,43643,44050,6,2,18,2024-08-19,37869809142269,CLM12319,PAT22319,HSP781,DOC7613,D003,T100,2024-06-16,2024-04-11,40382,41735,Bangalore
C2321,P0564,H005,D008,DIA_ACUTE1,Acute,PROC12,38874,36642,7,0,66,2024-01-30,14432223646037,CLM12320,PAT22320,HSP712,DOC8277,D002,T200,2024-09-28,2022-03-21,21570,1307,Hyderabad
C2322,P0530,H013,D008,DIA_DIAL,Chronic,PROC15,46685,47186,2,0,41,2024-10-30,10306168822872,CLM12321,PAT22321,HSP406,DOC4040,D001,T500,2024-10-29,2025-06-18,34589,29872,Delhi
C2323,P0789,H015,D024,DIA_ACUTE1,Acute,PROC18,31208,29071,5,4,50,2024-12-01,12494795435070,CLM12322,PAT22322,HSP477,DOC2382,D004,T300,2022-08-19,2025-01-03,40146,19653,Mumbai
C2324,P0391,H017,D041,DIA_ACUTE2,Acute,PROC02,32960,65920,5,8,29,2024-03-23,91229074688319,CLM12323,PAT22323,HSP724,DOC9501,D003,T300,2025-03-28,2023-06-21,21590,23306,Bangalore
C2325,P0447,H001,D018,DIA_ACUTE1,Acute,PROC19,31139,30203,7,2,80,2024-12-02,47067827311943,CLM12324,PAT22324,HSP408,DOC4382,D003,T500,2025-01-09,2023-09-03,24869,43390,Kolkata
C2326,P0142,H005,D035,DIA_CAN,Chronic,PROC12,21119,20400,2,2,55,2024-04-07,61679692881433,CLM12325,PAT22325,HSP957,DOC2515,D001,T200,2022-08-09,2025-09-22,15295,10327,Mumbai
C2327,P0471,H003,D046,DIA_CAN,Chronic,PROC14,44880,47501,3,1,40,2024-10-03,44282504052192,CLM12326,PAT22326,HSP722,DOC5144,D003,T500,2022-06-27,2025-10-21,32895,7251,Hyderabad
C2328,P0172,H011,D048,DIA_ACUTE1,Acute,PROC18,43644,130932,8,7,30,2024-09-09,61463818222780,CLM12327,PAT22327,HSP666,DOC5761,D001,T500,2022-06-20,2023-10-02,17373,27714,Kolkata
C2329,P0513,H019,D018,DIA_ACUTE1,Acute,PROC15,26308,24741,5,9,72,2024-05-07,53219773282339,CLM12328,PAT22328,HSP111,DOC4054,D003,T400,2025-12-28,2025-05-13,17320,36649,Delhi
C2330,P0566,H001,D022,DIA_ACUTE2,Acute,PROC04,28806,31288,6,2,80,2024-04-27,66181104056549,CLM12329,PAT22329,HSP234,DOC6416,D002,T200,2024-08-30,2023-11-16,17773,36756,Chennai
C2331,P0152,H017,D013,DIA_ACUTE2,Acute,PROC05,29858,31564,5,2,76,2024-06-13,65005491775351,CLM12330,PAT22330,HSP327,DOC5846,D004,T500,2023-07-06,2022-02-10,43969,18187,Bangalore
C2332,P0062,H012,D034,DIA_CAN,Chronic,PROC01,48341,49854,25,10,77,2024-01-31,61475085223558,CLM12331,PAT22331,HSP420,DOC5006,D003,T200,2025-01-19,2022-04-30,37451,32642,Mumbai
C2333,P0696,H013,D011,DIA_ACUTE1,Acute,PROC15,35625,106875,8,0,57,2024-11-10,51782597651072,CLM12332,PAT22332,HSP818,DOC7446,D002,T300,2022-06-03,2023-05-09,31522,24028,Hyderabad
C2334,P0371,H020,D011,DIA_ACUTE1,Acute,PROC12,39348,39216,7,7,51,2024-08-19,54986508679691,CLM12333,PAT22333,HSP490,DOC6669,D001,T400,2022-04-25,2025-01-25,24743,10161,Delhi
C2335,P0735,H001,D039,DIA_DIAL,Chronic,PROC03,49590,47576,3,9,18,2024-08-07,22337750752827,CLM12334,PAT22334,HSP164,DOC6964,D003,T300,2025-04-30,2022-08-15,31803,42022,Mumbai
C2336,P0376,H005,D024,DIA_MINOR2,Minor,PROC10,31319,33110,2,10,73,2024-02-07,98688532148896,CLM12335,PAT22335,HSP105,DOC1410,D002,T200,2023-03-30,2022-10-14,21796,7755,Mumbai
